factorial_seed_index,factorial_seed,evidence,role,flow,critique,gate,policy,policy_label,n,selected_gpi_mean,selected_gpi_sd,selected_gpi_ci95,selected_gpi_median,selected_gpi_q05,selected_gpi_q95,selected_controllability_mean,selected_controllability_sd,selected_controllability_ci95,selected_controllability_median,selected_controllability_q05,selected_controllability_q95,selected_traceability_mean,selected_traceability_sd,selected_traceability_ci95,selected_traceability_median,selected_traceability_q05,selected_traceability_q95
8,20267969,0,0,0,1,0,f00010,f00010,1000,0.428361,0.033342,0.002067,0.429260,0.373023,0.481472,0.239879,0.041170,0.002552,0.245002,0.171564,0.298380,0.322984,0.095383,0.005912,0.322963,0.169600,0.478947
8,20267969,1,0,0,1,0,f10010,f10010,1000,0.518634,0.033440,0.002073,0.519290,0.464866,0.575195,0.239872,0.040877,0.002534,0.245840,0.171210,0.297821,0.690011,0.093340,0.005785,0.686000,0.535833,0.837647
8,20267969,0,1,0,1,0,f01010,f01010,1000,0.470562,0.033342,0.002067,0.471462,0.415224,0.523674,0.450887,0.041170,0.002552,0.456010,0.382572,0.509388,0.322984,0.095383,0.005912,0.322963,0.169600,0.478947
8,20267969,1,1,0,1,0,f11010,f11010,1000,0.560836,0.033440,0.002073,0.561492,0.507067,0.617397,0.450880,0.040877,0.002534,0.456848,0.382218,0.508829,0.690011,0.093340,0.005785,0.686000,0.535833,0.837647
8,20267969,0,0,1,1,0,f00110,f00110,1000,0.445961,0.033342,0.002067,0.446860,0.390623,0.499072,0.327879,0.041170,0.002552,0.333002,0.259564,0.386380,0.322984,0.095383,0.005912,0.322963,0.169600,0.478947
8,20267969,1,0,1,1,0,f10110,f10110,1000,0.536234,0.033440,0.002073,0.536890,0.482466,0.592795,0.327872,0.040877,0.002534,0.333840,0.259210,0.385821,0.690011,0.093340,0.005785,0.686000,0.535833,0.837647
8,20267969,0,1,1,1,0,f01110,f01110,1000,0.488162,0.033342,0.002067,0.489062,0.432824,0.541274,0.538887,0.041170,0.002552,0.544010,0.470572,0.597388,0.322984,0.095383,0.005912,0.322963,0.169600,0.478947
8,20267969,1,1,1,1,0,f11110,f11110,1000,0.578436,0.033440,0.002073,0.579092,0.524667,0.634997,0.538880,0.040877,0.002534,0.544848,0.470218,0.596829,0.690011,0.093340,0.005785,0.686000,0.535833,0.837647
8,20267969,0,0,0,0,1,f00001,f00001,1000,0.463595,0.034886,0.002162,0.463617,0.405274,0.520482,0.541569,0.020817,0.001290,0.538175,0.510658,0.573252,0.325489,0.095881,0.005943,0.325556,0.173571,0.484706
8,20267969,1,0,0,0,1,f10001,f10001,1000,0.561060,0.036015,0.002232,0.561078,0.501091,0.622877,0.541562,0.020646,0.001280,0.538121,0.511705,0.572226,0.694083,0.093066,0.005768,0.689524,0.540000,0.844000
8,20267969,0,1,0,0,1,f01001,f01001,1000,0.505797,0.034886,0.002162,0.505819,0.447476,0.562683,0.752577,0.020817,0.001290,0.749183,0.721666,0.784260,0.325489,0.095881,0.005943,0.325556,0.173571,0.484706
8,20267969,1,1,0,0,1,f11001,f11001,1000,0.603262,0.036015,0.002232,0.603279,0.543292,0.665078,0.752570,0.020646,0.001280,0.749129,0.722713,0.783234,0.694083,0.093066,0.005768,0.689524,0.540000,0.844000
8,20267969,0,0,1,0,1,f00101,f00101,1000,0.481195,0.034886,0.002162,0.481217,0.422874,0.538082,0.629569,0.020817,0.001290,0.626175,0.598658,0.661252,0.325489,0.095881,0.005943,0.325556,0.173571,0.484706
8,20267969,1,0,1,0,1,f10101,f10101,1000,0.578660,0.036015,0.002232,0.578678,0.518691,0.640477,0.629562,0.020646,0.001280,0.626121,0.599705,0.660226,0.694083,0.093066,0.005768,0.689524,0.540000,0.844000
8,20267969,0,1,1,0,1,f01101,f01101,1000,0.523397,0.034886,0.002162,0.523419,0.465076,0.580283,0.840577,0.020817,0.001290,0.837183,0.809666,0.872260,0.325489,0.095881,0.005943,0.325556,0.173571,0.484706
8,20267969,1,1,1,0,1,f11101,f11101,1000,0.620862,0.036015,0.002232,0.620879,0.560892,0.682678,0.840570,0.020646,0.001280,0.837129,0.810713,0.871234,0.694083,0.093066,0.005768,0.689524,0.540000,0.844000
8,20267969,0,0,0,1,1,f00011,f00011,1000,0.489780,0.032956,0.002043,0.491265,0.435722,0.543206,0.541569,0.020817,0.001290,0.538175,0.510658,0.573252,0.322995,0.095365,0.005911,0.322963,0.169600,0.478947
8,20267969,1,0,0,1,1,f10011,f10011,1000,0.579917,0.033107,0.002052,0.579852,0.524638,0.634500,0.541562,0.020646,0.001280,0.538121,0.511705,0.572226,0.689667,0.092852,0.005755,0.686000,0.535833,0.837143
8,20267969,0,1,0,1,1,f01011,f01011,1000,0.531982,0.032956,0.002043,0.533467,0.477924,0.585408,0.752577,0.020817,0.001290,0.749183,0.721666,0.784260,0.322995,0.095365,0.005911,0.322963,0.169600,0.478947
8,20267969,1,1,0,1,1,f11011,f11011,1000,0.622119,0.033107,0.002052,0.622054,0.566839,0.676702,0.752570,0.020646,0.001280,0.749129,0.722713,0.783234,0.689667,0.092852,0.005755,0.686000,0.535833,0.837143
8,20267969,0,0,1,1,1,f00111,f00111,1000,0.507380,0.032956,0.002043,0.508865,0.453322,0.560806,0.629569,0.020817,0.001290,0.626175,0.598658,0.661252,0.322995,0.095365,0.005911,0.322963,0.169600,0.478947
8,20267969,1,0,1,1,1,f10111,f10111,1000,0.597517,0.033107,0.002052,0.597452,0.542238,0.652100,0.629562,0.020646,0.001280,0.626121,0.599705,0.660226,0.689667,0.092852,0.005755,0.686000,0.535833,0.837143
8,20267969,0,1,1,1,1,f01111,f01111,1000,0.549582,0.032956,0.002043,0.551067,0.495524,0.603008,0.840577,0.020817,0.001290,0.837183,0.809666,0.872260,0.322995,0.095365,0.005911,0.322963,0.169600,0.478947
8,20267969,1,1,1,1,1,f11111,f11111,1000,0.639719,0.033107,0.002052,0.639654,0.584439,0.694302,0.840570,0.020646,0.001280,0.837129,0.810713,0.871234,0.689667,0.092852,0.005755,0.686000,0.535833,0.837143
9,20268006,0,0,0,0,0,f00000,f00000,1000,0.403737,0.035453,0.002197,0.402116,0.347812,0.461705,0.239774,0.041259,0.002557,0.245324,0.169638,0.297167,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,0,0,0,0,f10000,f10000,1000,0.499895,0.034654,0.002148,0.499925,0.441678,0.556620,0.240228,0.041007,0.002542,0.246030,0.172251,0.299160,0.694524,0.090355,0.005600,0.695500,0.547778,0.847500
9,20268006,0,1,0,0,0,f01000,f01000,1000,0.445939,0.035453,0.002197,0.444318,0.390014,0.503907,0.450782,0.041259,0.002557,0.456332,0.380646,0.508175,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,1,0,0,0,f11000,f11000,1000,0.542097,0.034654,0.002148,0.542126,0.483880,0.598822,0.451236,0.041007,0.002542,0.457038,0.383259,0.510168,0.694524,0.090355,0.005600,0.695500,0.547778,0.847500
9,20268006,0,0,1,0,0,f00100,f00100,1000,0.421337,0.035453,0.002197,0.419716,0.365412,0.479305,0.327774,0.041259,0.002557,0.333324,0.257638,0.385167,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,0,1,0,0,f10100,f10100,1000,0.517495,0.034654,0.002148,0.517525,0.459278,0.574220,0.328228,0.041007,0.002542,0.334030,0.260251,0.387160,0.694524,0.090355,0.005600,0.695500,0.547778,0.847500
9,20268006,0,1,1,0,0,f01100,f01100,1000,0.463539,0.035453,0.002197,0.461918,0.407614,0.521507,0.538782,0.041259,0.002557,0.544332,0.468646,0.596175,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,1,1,0,0,f11100,f11100,1000,0.559697,0.034654,0.002148,0.559726,0.501480,0.616422,0.539236,0.041007,0.002542,0.545038,0.471259,0.598168,0.694524,0.090355,0.005600,0.695500,0.547778,0.847500
9,20268006,0,0,0,1,0,f00010,f00010,1000,0.429292,0.034009,0.002108,0.428343,0.375812,0.485798,0.239774,0.041259,0.002557,0.245324,0.169638,0.297167,0.328852,0.096959,0.006010,0.323125,0.184848,0.495429
9,20268006,1,0,0,1,0,f10010,f10010,1000,0.518385,0.032102,0.001990,0.518382,0.465792,0.569643,0.240228,0.041007,0.002542,0.246030,0.172251,0.299160,0.691708,0.089573,0.005552,0.693000,0.548000,0.846667
9,20268006,0,1,0,1,0,f01010,f01010,1000,0.471494,0.034009,0.002108,0.470545,0.418014,0.528000,0.450782,0.041259,0.002557,0.456332,0.380646,0.508175,0.328852,0.096959,0.006010,0.323125,0.184848,0.495429
9,20268006,1,1,0,1,0,f11010,f11010,1000,0.560586,0.032102,0.001990,0.560584,0.507993,0.611844,0.451236,0.041007,0.002542,0.457038,0.383259,0.510168,0.691708,0.089573,0.005552,0.693000,0.548000,0.846667
9,20268006,0,0,1,1,0,f00110,f00110,1000,0.446892,0.034009,0.002108,0.445943,0.393412,0.503398,0.327774,0.041259,0.002557,0.333324,0.257638,0.385167,0.328852,0.096959,0.006010,0.323125,0.184848,0.495429
9,20268006,1,0,1,1,0,f10110,f10110,1000,0.535985,0.032102,0.001990,0.535982,0.483392,0.587243,0.328228,0.041007,0.002542,0.334030,0.260251,0.387160,0.691708,0.089573,0.005552,0.693000,0.548000,0.846667
9,20268006,0,1,1,1,0,f01110,f01110,1000,0.489094,0.034009,0.002108,0.488145,0.435614,0.545600,0.538782,0.041259,0.002557,0.544332,0.468646,0.596175,0.328852,0.096959,0.006010,0.323125,0.184848,0.495429
9,20268006,1,1,1,1,0,f11110,f11110,1000,0.578186,0.032102,0.001990,0.578184,0.525593,0.629444,0.539236,0.041007,0.002542,0.545038,0.471259,0.598168,0.691708,0.089573,0.005552,0.693000,0.548000,0.846667
9,20268006,0,0,0,0,1,f00001,f00001,1000,0.464793,0.035225,0.002183,0.463008,0.409432,0.524473,0.541464,0.021018,0.001303,0.538242,0.512241,0.573212,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,0,0,0,1,f10001,f10001,1000,0.560833,0.034335,0.002128,0.561537,0.502616,0.614918,0.541918,0.020726,0.001285,0.538002,0.512382,0.573743,0.694500,0.090431,0.005605,0.695500,0.547778,0.847500
9,20268006,0,1,0,0,1,f01001,f01001,1000,0.506995,0.035225,0.002183,0.505209,0.451633,0.566674,0.752472,0.021018,0.001303,0.749250,0.723249,0.784220,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,1,0,0,1,f11001,f11001,1000,0.603035,0.034335,0.002128,0.603738,0.544818,0.657119,0.752926,0.020726,0.001285,0.749010,0.723390,0.784751,0.694500,0.090431,0.005605,0.695500,0.547778,0.847500
9,20268006,0,0,1,0,1,f00101,f00101,1000,0.482393,0.035225,0.002183,0.480608,0.427032,0.542073,0.629464,0.021018,0.001303,0.626242,0.600241,0.661212,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,0,1,0,1,f10101,f10101,1000,0.578433,0.034335,0.002128,0.579137,0.520216,0.632518,0.629918,0.020726,0.001285,0.626002,0.600382,0.661743,0.694500,0.090431,0.005605,0.695500,0.547778,0.847500
9,20268006,0,1,1,0,1,f01101,f01101,1000,0.524595,0.035225,0.002183,0.522809,0.469233,0.584274,0.840472,0.021018,0.001303,0.837250,0.811249,0.872220,0.330688,0.097436,0.006039,0.325000,0.182667,0.495429
9,20268006,1,1,1,0,1,f11101,f11101,1000,0.620635,0.034335,0.002128,0.621338,0.562418,0.674719,0.840926,0.020726,0.001285,0.837010,0.811390,0.872751,0.694500,0.090431,0.005605,0.695500,0.547778,0.847500
9,20268006,0,0,0,1,1,f00011,f00011,1000,0.490712,0.033729,0.002091,0.489410,0.436488,0.551028,0.541464,0.021018,0.001303,0.538242,0.512241,0.573212,0.328738,0.097000,0.006012,0.322727,0.184848,0.495429
9,20268006,1,0,0,1,1,f10011,f10011,1000,0.579652,0.031696,0.001965,0.580964,0.524745,0.629705,0.541918,0.020726,0.001285,0.538002,0.512382,0.573743,0.691755,0.089616,0.005554,0.693000,0.548000,0.846667
9,20268006,0,1,0,1,1,f01011,f01011,1000,0.532914,0.033729,0.002091,0.531612,0.478689,0.593229,0.752472,0.021018,0.001303,0.749250,0.723249,0.784220,0.328738,0.097000,0.006012,0.322727,0.184848,0.495429
9,20268006,1,1,0,1,1,f11011,f11011,1000,0.621853,0.031696,0.001965,0.623166,0.566947,0.671906,0.752926,0.020726,0.001285,0.749010,0.723390,0.784751,0.691755,0.089616,0.005554,0.693000,0.548000,0.846667
9,20268006,0,0,1,1,1,f00111,f00111,1000,0.508312,0.033729,0.002091,0.507010,0.454088,0.568628,0.629464,0.021018,0.001303,0.626242,0.600241,0.661212,0.328738,0.097000,0.006012,0.322727,0.184848,0.495429
9,20268006,1,0,1,1,1,f10111,f10111,1000,0.597252,0.031696,0.001965,0.598564,0.542345,0.647305,0.629918,0.020726,0.001285,0.626002,0.600382,0.661743,0.691755,0.089616,0.005554,0.693000,0.548000,0.846667
9,20268006,0,1,1,1,1,f01111,f01111,1000,0.550514,0.033729,0.002091,0.549212,0.496289,0.610829,0.840472,0.021018,0.001303,0.837250,0.811249,0.872220,0.328738,0.097000,0.006012,0.322727,0.184848,0.495429
9,20268006,1,1,1,1,1,f11111,f11111,1000,0.639453,0.031696,0.001965,0.640766,0.584547,0.689506,0.840926,0.020726,0.001285,0.837010,0.811390,0.872751,0.691755,0.089616,0.005554,0.693000,0.548000,0.846667
10,20268043,0,0,0,0,0,f00000,f00000,1000,0.404554,0.035796,0.002219,0.404043,0.346088,0.462930,0.240511,0.040933,0.002537,0.245099,0.172959,0.298363,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,0,0,0,0,f10000,f10000,1000,0.499894,0.034462,0.002136,0.500272,0.441266,0.556755,0.240128,0.040757,0.002526,0.245072,0.172242,0.297024,0.691736,0.088075,0.005459,0.689474,0.551579,0.837500
10,20268043,0,1,0,0,0,f01000,f01000,1000,0.446756,0.035796,0.002219,0.446245,0.388289,0.505132,0.451519,0.040933,0.002537,0.456107,0.383967,0.509371,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,1,0,0,0,f11000,f11000,1000,0.542095,0.034462,0.002136,0.542474,0.483468,0.598957,0.451136,0.040757,0.002526,0.456080,0.383250,0.508032,0.691736,0.088075,0.005459,0.689474,0.551579,0.837500
10,20268043,0,0,1,0,0,f00100,f00100,1000,0.422154,0.035796,0.002219,0.421643,0.363688,0.480530,0.328511,0.040933,0.002537,0.333099,0.260959,0.386363,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,0,1,0,0,f10100,f10100,1000,0.517494,0.034462,0.002136,0.517872,0.458866,0.574355,0.328128,0.040757,0.002526,0.333072,0.260242,0.385024,0.691736,0.088075,0.005459,0.689474,0.551579,0.837500
10,20268043,0,1,1,0,0,f01100,f01100,1000,0.464356,0.035796,0.002219,0.463845,0.405889,0.522732,0.539519,0.040933,0.002537,0.544107,0.471967,0.597371,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,1,1,0,0,f11100,f11100,1000,0.559695,0.034462,0.002136,0.560074,0.501068,0.616557,0.539136,0.040757,0.002526,0.544080,0.471250,0.596032,0.691736,0.088075,0.005459,0.689474,0.551579,0.837500
10,20268043,0,0,0,1,0,f00010,f00010,1000,0.430146,0.034093,0.002113,0.430382,0.375210,0.485776,0.240511,0.040933,0.002537,0.245099,0.172959,0.298363,0.328912,0.098523,0.006107,0.326897,0.172381,0.500000
10,20268043,1,0,0,1,0,f10010,f10010,1000,0.518366,0.031972,0.001982,0.518686,0.465058,0.571020,0.240128,0.040757,0.002526,0.245072,0.172242,0.297024,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,1,0,1,0,f01010,f01010,1000,0.472348,0.034093,0.002113,0.472584,0.417411,0.527978,0.451519,0.040933,0.002537,0.456107,0.383967,0.509371,0.328912,0.098523,0.006107,0.326897,0.172381,0.500000
10,20268043,1,1,0,1,0,f11010,f11010,1000,0.560568,0.031972,0.001982,0.560887,0.507260,0.613222,0.451136,0.040757,0.002526,0.456080,0.383250,0.508032,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,0,1,1,0,f00110,f00110,1000,0.447746,0.034093,0.002113,0.447982,0.392810,0.503376,0.328511,0.040933,0.002537,0.333099,0.260959,0.386363,0.328912,0.098523,0.006107,0.326897,0.172381,0.500000
10,20268043,1,0,1,1,0,f10110,f10110,1000,0.535966,0.031972,0.001982,0.536286,0.482658,0.588620,0.328128,0.040757,0.002526,0.333072,0.260242,0.385024,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,1,1,1,0,f01110,f01110,1000,0.489948,0.034093,0.002113,0.490184,0.435011,0.545578,0.539519,0.040933,0.002537,0.544107,0.471967,0.597371,0.328912,0.098523,0.006107,0.326897,0.172381,0.500000
10,20268043,1,1,1,1,0,f11110,f11110,1000,0.578168,0.031972,0.001982,0.578487,0.524860,0.630822,0.539136,0.040757,0.002526,0.544080,0.471250,0.596032,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,0,0,0,1,f00001,f00001,1000,0.465616,0.035635,0.002209,0.465447,0.407812,0.522058,0.542201,0.020544,0.001273,0.538511,0.512895,0.573496,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,0,0,0,1,f10001,f10001,1000,0.560840,0.034073,0.002112,0.562183,0.502849,0.615423,0.541818,0.020458,0.001268,0.538048,0.512647,0.572060,0.691517,0.087933,0.005450,0.689474,0.551579,0.837500
10,20268043,0,1,0,0,1,f01001,f01001,1000,0.507818,0.035635,0.002209,0.507649,0.450014,0.564259,0.753209,0.020544,0.001273,0.749519,0.723903,0.784504,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,1,0,0,1,f11001,f11001,1000,0.603041,0.034073,0.002112,0.604384,0.545051,0.657625,0.752826,0.020458,0.001268,0.749056,0.723655,0.783068,0.691517,0.087933,0.005450,0.689474,0.551579,0.837500
10,20268043,0,0,1,0,1,f00101,f00101,1000,0.483216,0.035635,0.002209,0.483047,0.425412,0.539658,0.630201,0.020544,0.001273,0.626511,0.600895,0.661496,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,0,1,0,1,f10101,f10101,1000,0.578440,0.034073,0.002112,0.579783,0.520449,0.633023,0.629818,0.020458,0.001268,0.626048,0.600647,0.660060,0.691517,0.087933,0.005450,0.689474,0.551579,0.837500
10,20268043,0,1,1,0,1,f01101,f01101,1000,0.525418,0.035635,0.002209,0.525249,0.467614,0.581859,0.841209,0.020544,0.001273,0.837519,0.811903,0.872504,0.330550,0.098724,0.006119,0.327500,0.174667,0.500000
10,20268043,1,1,1,0,1,f11101,f11101,1000,0.620641,0.034073,0.002112,0.621984,0.562651,0.675225,0.840826,0.020458,0.001268,0.837056,0.811655,0.871068,0.691517,0.087933,0.005450,0.689474,0.551579,0.837500
10,20268043,0,0,0,1,1,f00011,f00011,1000,0.491565,0.033862,0.002099,0.491947,0.436296,0.545251,0.542201,0.020544,0.001273,0.538511,0.512895,0.573496,0.329153,0.098517,0.006106,0.327500,0.172381,0.500000
10,20268043,1,0,0,1,1,f10011,f10011,1000,0.579639,0.031540,0.001955,0.580617,0.527058,0.629443,0.541818,0.020458,0.001268,0.538048,0.512647,0.572060,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,1,0,1,1,f01011,f01011,1000,0.533767,0.033862,0.002099,0.534148,0.478498,0.587452,0.753209,0.020544,0.001273,0.749519,0.723903,0.784504,0.329153,0.098517,0.006106,0.327500,0.172381,0.500000
10,20268043,1,1,0,1,1,f11011,f11011,1000,0.621841,0.031540,0.001955,0.622819,0.569259,0.671644,0.752826,0.020458,0.001268,0.749056,0.723655,0.783068,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,0,1,1,1,f00111,f00111,1000,0.509165,0.033862,0.002099,0.509547,0.453896,0.562851,0.630201,0.020544,0.001273,0.626511,0.600895,0.661496,0.329153,0.098517,0.006106,0.327500,0.172381,0.500000
10,20268043,1,0,1,1,1,f10111,f10111,1000,0.597239,0.031540,0.001955,0.598217,0.544658,0.647043,0.629818,0.020458,0.001268,0.626048,0.600647,0.660060,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
10,20268043,0,1,1,1,1,f01111,f01111,1000,0.551367,0.033862,0.002099,0.551748,0.496098,0.605052,0.841209,0.020544,0.001273,0.837519,0.811903,0.872504,0.329153,0.098517,0.006106,0.327500,0.172381,0.500000
10,20268043,1,1,1,1,1,f11111,f11111,1000,0.639441,0.031540,0.001955,0.640419,0.586859,0.689244,0.840826,0.020458,0.001268,0.837056,0.811655,0.871068,0.687348,0.089081,0.005521,0.684651,0.542308,0.835385
